segment,anomaly,predicted_anomaly,anomaly_score,anomaly_factors,mean,std,var,skew,kurtosis,diff_var,diff2_var,n_peaks
1747,1,1,2,kurtosis=HIGH (2.261875 > 0.085746); n_peaks=HIGH (2.000000 > 1.000000),0.015136826112676,0.0332635433603658,0.0011064633168869,1.995336791104324,2.2618750737579276,1.4896891926112995e-05,1.109838299464193e-05,2
1749,0,1,2,kurtosis=HIGH (2.048091 > 0.085746); n_peaks=HIGH (15.000000 > 1.000000),0.0025328346551724,0.0052923363349774,2.800882388252213e-05,1.8873628900642243,2.0480905118760404,1.8360055417993083e-06,5.2362606008145835e-06,15
1750,0,1,2,kurtosis=HIGH (4.055220 > 0.085746); n_peaks=HIGH (7.000000 > 1.000000),0.0014483429900332,0.0035862708450677,1.2861338574183088e-05,2.337499145320605,4.055220229824239,9.308225763826664e-07,2.7084142410836115e-06,7
1756,0,1,2,kurtosis=HIGH (1.955151 > 0.085746); n_peaks=HIGH (15.000000 > 1.000000),0.0010056391695501,0.0019419773250054,3.771275930835297e-06,1.7757485233755204,1.955150505546948,1.5997390750055556e-06,4.670002520554008e-06,15
1768,1,1,2,kurtosis=HIGH (3.136705 > 0.085746); n_peaks=HIGH (5.000000 > 1.000000),0.0059516542776203,0.0131972605863774,0.0001741676869847,2.1360547250641617,3.136704599804367,1.0318367543568753e-05,1.444565506959886e-05,5
1769,0,1,2,kurtosis=HIGH (2.370697 > 0.085746); n_peaks=HIGH (3.000000 > 1.000000),0.0296299917491166,0.0632939376749193,0.0040061225463965,1.979185030208043,2.3706972179766144,4.341238896772035e-06,3.4241713888471593e-06,3
1770,0,1,2,kurtosis=HIGH (0.110798 > 0.085746); n_peaks=HIGH (5.000000 > 1.000000),0.055519689320843,0.0911974468929582,0.0083169743197939,1.3268528373698936,0.1107984339480894,7.79001599571221e-06,5.400344761799534e-06,5
1771,0,1,2,kurtosis=HIGH (0.810946 > 0.085746); n_peaks=HIGH (4.000000 > 1.000000),0.0366314707175925,0.0678801733106439,0.004607717928683,1.5772147920938602,0.8109464878351038,6.81715597072761e-06,5.058189246154414e-06,4
1772,1,1,2,kurtosis=HIGH (1.101561 > 0.085746); n_peaks=HIGH (6.000000 > 1.000000),0.0251077328368794,0.0435605451964847,0.0018975210978149,1.6105038334748891,1.1015607888192598,1.231558797550664e-05,1.3905708298078389e-05,6
1773,1,1,2,kurtosis=HIGH (0.414206 > 0.085746); n_peaks=HIGH (2.000000 > 1.000000),0.0422031018518518,0.0559797229234079,0.0031337293785815,1.3880933048380923,0.4142055675310878,1.0676775672485604e-05,1.0152919050263044e-05,2
1774,1,1,2,kurtosis=HIGH (0.645872 > 0.085746); n_peaks=HIGH (2.000000 > 1.000000),0.0872241507677902,0.1159238074324063,0.0134383291296256,1.4407521972007058,0.6458721370897269,1.5321184120174488e-05,1.544535390507895e-05,2
1804,1,1,2,kurtosis=HIGH (0.144914 > 0.085746); n_peaks=HIGH (2.000000 > 1.000000),2.3139875663461534e-05,2.994431585632745e-05,8.966620521035037e-10,-1.1793362184602392,0.1449144505661888,3.143740975919186e-11,6.136023996396869e-11,2
1810,1,1,2,kurtosis=HIGH (1.584730 > 0.085746); n_peaks=HIGH (12.000000 > 1.000000),1.5332640294642856e-05,1.787749376380235e-05,3.1960478327479187e-10,0.6517728758988862,1.5847302560567176,2.474553953379042e-10,7.053767874245123e-10,12
1811,1,1,2,kurtosis=HIGH (0.183239 > 0.085746); n_peaks=HIGH (6.000000 > 1.000000),3.1775917642857136e-06,2.200037666104531e-05,4.840165732278672e-10,0.3932562302724324,0.1832392950011208,1.4781280346737346e-10,4.0483056789630175e-10,6
1812,1,1,2,kurtosis=HIGH (3.499580 > 0.085746); n_peaks=HIGH (10.000000 > 1.000000),-6.574501357664234e-06,2.158484336837426e-05,4.659054632372504e-10,1.4914924112849357,3.49958047735426,5.749235498848713e-10,1.7864335913782695e-09,10
1815,1,1,2,kurtosis=HIGH (1.719864 > 0.085746); n_peaks=HIGH (6.000000 > 1.000000),-2.303626871717173e-06,1.9603170764948943e-05,3.8428430403974887e-10,0.7937532076371356,1.7198640966306211,1.411211142025681e-10,3.7332842670152686e-10,6
1996,1,1,2,kurtosis=HIGH (2.410319 > 0.085746); n_peaks=HIGH (2.000000 > 1.000000),-1.1796900404761904e-05,2.3912533723127e-05,5.718092690596859e-10,0.8051178161510765,2.4103194897344817,4.3098224267571493e-10,1.2865259129061767e-09,2
2000,1,1,2,kurtosis=HIGH (0.275114 > 0.085746); n_peaks=HIGH (3.000000 > 1.000000),2.7018313387096777e-06,1.8716783027737724e-05,3.503179669074109e-10,0.3768986283623968,0.2751138813205216,1.9377831669650744e-10,5.680516372283762e-10,3
2022,1,1,2,kurtosis=HIGH (0.439656 > 0.085746); n_peaks=HIGH (3.000000 > 1.000000),-2.0241684999999997e-06,2.1046093318924485e-05,4.4293804398887784e-10,0.8017510297206263,0.4396557477427865,2.5620695882802455e-10,8.61022126448005e-10,3
2073,1,1,2,kurtosis=HIGH (0.240558 > 0.085746); n_peaks=HIGH (2.000000 > 1.000000),1.0273315727272727e-05,2.1722240101002065e-05,4.718557150055821e-10,-0.6819903080093447,0.2405576021230548,3.885844972664475e-10,1.3086576440119082e-09,2
3,1,1,1,n_peaks=HIGH (3.000000 > 1.000000),1.1707879512605042e-05,2.364926455722112e-05,5.59287714097435e-10,-0.8261874641934153,-0.2845925576500123,4.112280202789317e-12,1.0299180074673246e-11,3
4,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),8.486808235294126e-07,2.3379529179636255e-05,5.46602384661463e-10,-0.1384979514679493,-0.8870884659002054,2.4757597647001087e-11,6.240984572962385e-11,2
8,1,1,1,n_peaks=HIGH (3.000000 > 1.000000),1.5204373149999998e-06,1.2854177816387116e-05,1.652298873352987e-10,0.5987550414758036,-0.1114814980954337,1.989722057280419e-11,5.946671994860804e-11,3
15,1,1,1,n_peaks=HIGH (8.000000 > 1.000000),-7.767890676616916e-06,1.2082397907543902e-05,1.4598433919622123e-10,-0.1466542507753611,-1.3764193585466062,4.035516531419921e-12,9.654801934071314e-12,8
19,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),-5.584398348768473e-06,1.387911342484025e-05,1.9262978945958084e-10,-0.1468441553509792,-1.2649221065817802,2.3599440551902203e-12,5.479548364194244e-12,2
21,1,1,1,n_peaks=HIGH (3.000000 > 1.000000),5.2895249343971635e-06,2.0559102743085867e-05,4.226767056007608e-10,-0.5351140290160574,-0.6099811249142237,2.2744860842710054e-11,6.684322749233181e-11,3
27,0,1,1,n_peaks=HIGH (2.000000 > 1.000000),7.010657576354678e-06,2.2390803827611936e-05,5.013480960466014e-10,-0.4789567957926405,-0.8336900319426253,3.2894368618308617e-12,7.773531738830662e-12,2
29,1,1,1,n_peaks=HIGH (4.000000 > 1.000000),2.5735809424778764e-06,1.997898603897775e-05,3.991598831456678e-10,-0.1848671680237747,-1.2579965834416331,6.237984693873817e-12,1.373772180159846e-11,4
30,0,1,1,n_peaks=HIGH (3.000000 > 1.000000),-2.1828606729743593e-06,1.110938812896962e-05,1.2341850460009111e-10,-0.3856325215567748,-0.8880815455825006,2.4016605624366516e-12,6.975553311374877e-12,3
34,0,1,1,n_peaks=HIGH (3.000000 > 1.000000),-7.543538026881721e-06,9.352391877694572e-06,8.746723383396739e-11,-0.2081805538291964,-1.1978992609144303,1.5755302193307805e-12,4.361466225010511e-12,3
40,0,1,1,n_peaks=HIGH (2.000000 > 1.000000),-5.13265655e-06,1.737005850639877e-05,3.017189325157163e-10,-0.2704383521480956,-1.0719674877397287,4.688929118648005e-12,1.2691291607019423e-11,2
42,0,1,1,n_peaks=HIGH (2.000000 > 1.000000),4.740144067357513e-06,1.653377223148881e-05,2.7336562420275036e-10,-0.5283865011298791,-0.7344110338603698,2.5763674947990272e-12,6.919488292004614e-12,2
43,0,1,1,n_peaks=HIGH (2.000000 > 1.000000),-2.7021560402298847e-06,1.0963596430237162e-05,1.2020044668510903e-10,-0.6651712810061887,-0.5898995336961526,2.5786907004658168e-12,7.280366690347954e-12,2
44,0,1,1,n_peaks=HIGH (2.000000 > 1.000000),7.183812135922328e-07,1.7636578141093652e-05,3.110488885269023e-10,-0.0150803784611694,-1.4721426388551364,2.7770370187511977e-12,7.85309143882054e-12,2
45,0,1,1,n_peaks=HIGH (2.000000 > 1.000000),-1.312462500000001e-07,1.561565133238536e-05,2.438485665346287e-10,-0.0620299500774983,-1.4229913972403705,2.3971462657617682e-12,6.253709589544623e-12,2
46,0,1,1,n_peaks=HIGH (3.000000 > 1.000000),6.967145411827957e-06,1.543365017393802e-05,2.3819755769149706e-10,-0.1021904956909832,-1.429684555894081,2.3558835814535306e-12,4.935010106102847e-12,3
49,0,1,1,n_peaks=HIGH (2.000000 > 1.000000),-6.523637596774194e-06,1.5814091960146906e-05,2.5008550452398304e-10,-0.7442022222449438,-0.6905052180708902,1.823506578813816e-12,4.3735662208427516e-12,2
57,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),3.63203292670157e-06,1.9922413462900453e-05,3.9690255818675715e-10,-0.2132621806319292,-1.2363885717823313,4.264999474465775e-12,8.612306281625527e-12,2
58,0,1,1,n_peaks=HIGH (2.000000 > 1.000000),-4.3134840754716985e-06,9.870811050807015e-06,9.74329108007339e-11,0.0043021026279251,-1.3936797186758496,2.0130440020890228e-12,4.249245681800116e-12,2
59,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),2.892919692307692e-06,1.45883226201659e-05,2.1281915687004408e-10,-0.069716947064986,-1.3743775799641456,3.111372416656651e-12,6.166965234303396e-12,2
62,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),-4.602417971098265e-06,1.3516506147858188e-05,1.8269593844508818e-10,-0.1025238130996888,-1.2990520296010797,4.238231915108686e-12,6.898922805017506e-12,2
77,0,1,1,n_peaks=HIGH (11.000000 > 1.000000),-6.273053140331491e-06,1.4523676759708843e-05,2.1093718662050679e-10,0.0179007956267788,-1.3798790827668337,5.328779836742249e-12,1.5160421130533637e-11,11
82,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),-7.583311739759037e-06,2.0753009951526676e-05,4.3068742204816514e-10,0.0201990359882362,-1.4463011708546298,4.210050502464988e-12,9.279822016730595e-12,2
97,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),-7.196355608187134e-06,2.6085815258333243e-05,6.804697576918915e-10,0.1016824882778344,-1.3265286513853711,5.4709485894941185e-11,1.6092712328626835e-10,2
104,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),-1.6305293142857126e-07,1.248453572799547e-05,1.5586363234359536e-10,0.0568702020274285,-1.34504730968096,4.6911008909631756e-12,9.22113355077834e-12,2
108,0,1,1,n_peaks=HIGH (5.000000 > 1.000000),-1.5398929668508289e-06,1.497729230463734e-05,2.2431928477854884e-10,-0.0003316723968342,-1.4614961163656404,1.8944028606044394e-12,5.059638128023586e-12,5
109,0,1,1,n_peaks=HIGH (8.000000 > 1.000000),2.7725879550561803e-06,1.5498279461936173e-05,2.4019666628027256e-10,-0.0222535607745982,-1.3626892964164463,6.121295225264183e-12,1.7720287320060974e-11,8
110,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),4.567061761627908e-06,1.8267538804679597e-05,3.3370297398047483e-10,-0.3830410337597241,-0.9776479575418944,1.6371326049538258e-11,3.931132785995845e-11,2
114,1,1,1,n_peaks=HIGH (3.000000 > 1.000000),-1.413188423312884e-06,2.2858253280493188e-05,5.224997430351775e-10,0.0879224909305077,-1.064793426879995,1.554453532824869e-11,3.014140872369753e-11,3
119,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),7.275469273742831e-09,2.1342143102069182e-05,4.554870721891993e-10,-0.1184358841442671,-1.3084587667114072,2.7533875121484987e-11,8.036560536101421e-11,2
121,1,1,1,n_peaks=HIGH (3.000000 > 1.000000),2.2454212282608697e-06,1.5328699862498866e-05,2.349690394745728e-10,0.2775466582003152,-1.0406986180660247,6.513045969471966e-12,1.2826976891600122e-11,3
127,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),-7.725837017647058e-06,2.5031914079931275e-05,6.265967225050615e-10,0.0412112620378664,-1.3946256926742733,5.92627457251049e-11,1.6650113383188122e-10,2
129,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),-3.199592545945946e-06,2.388337214487905e-05,5.704154650107844e-10,-0.0044808091943833,-0.91979361008989,1.6594510109712626e-11,3.2602290545641697e-11,2
134,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),-1.858890735195531e-06,1.377359776917283e-05,1.8971199550696274e-10,-0.3417235842882896,-0.1270711579261507,3.4929054383756886e-11,6.974969863866063e-11,2
139,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),7.0993456620512825e-06,2.271193442719125e-05,5.15831965425035e-10,-0.0700483202711926,-1.2966215800059686,5.5801963398854994e-11,1.6470647832844474e-10,2
141,1,1,1,n_peaks=HIGH (3.000000 > 1.000000),-5.285984036507937e-06,2.673559019141823e-05,7.147917828834586e-10,0.0067994398559526,-1.2108317971295934,2.3485162729222453e-11,4.5991401209050133e-11,3
146,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),1.9226841573604056e-07,1.3758133851854387e-05,1.8928624708554163e-10,-0.4800756927215989,-0.6539800984488155,5.769793537903537e-12,1.1371263262769944e-11,2
150,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),2.265338898617511e-06,1.1671652933796388e-05,1.3622748220699782e-10,0.0019479593487525,-1.4890603769227575,6.692201249068052e-13,1.3332062639864765e-12,2
151,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),3.1641788221698116e-06,1.0762357323952604e-05,1.1582833516843627e-10,-0.0445365880453412,-1.3783019472212494,1.826376296937111e-12,3.60756381441748e-12,2
160,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),6.156609288888878e-07,2.3482030004919444e-05,5.51405733151937e-10,-0.5833269879792162,-0.802509489673739,2.872093492536186e-12,5.390838524882769e-12,2
163,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),-5.804209585714285e-06,1.510906943341266e-05,2.2828397914368475e-10,-0.2659266425775475,-1.0094025089171297,3.410170924427095e-11,9.96863594773635e-11,2
165,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),2.2651312456896554e-06,2.147398303497449e-05,4.6113194738637214e-10,0.0094168414015433,-1.368997063096835,3.4149932295820034e-12,6.315722288721196e-12,2
170,1,1,1,n_peaks=HIGH (3.000000 > 1.000000),-9.529907714932126e-06,1.6874023639476574e-05,2.847326737856142e-10,-0.6717362687782633,-0.7054197609054382,2.825806897474057e-12,5.715622258434287e-12,3
174,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),3.0582612019202896e-06,1.1077203567074971e-05,1.2270443886641848e-10,-0.2313200103446751,-1.1484231967124183,1.167915010104813e-12,2.394958964827787e-12,2
179,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),-5.743108445955883e-06,2.327264011780827e-05,5.41615778053019e-10,0.1881230608846961,-1.154320703575232,2.153502274057323e-11,5.695634608330962e-11,2
182,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),1.1864028664383564e-05,2.833503258955662e-05,8.028740718512357e-10,-0.7366122331699382,-0.7456957262434574,6.6284357175176755e-12,1.3215246612756358e-11,2
184,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),2.391140048367952e-06,1.9287099259027227e-05,3.719921978275686e-10,-0.1562558010679321,-1.2718779859688765,3.015101447371624e-12,6.079412987987352e-12,2
190,1,1,1,n_peaks=HIGH (3.000000 > 1.000000),4.138084288503254e-06,2.003150206852144e-05,4.0126107512117865e-10,-0.794795152994248,-0.6325053763014936,4.239989191808657e-12,8.620588578177406e-12,3
192,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),-1.3641331194444445e-06,1.4801074888706726e-05,2.1907181786110482e-10,-0.0303968619978541,-1.426620461205589,5.907294644040084e-13,1.2991242577090481e-12,2
193,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),-2.131730232044199e-06,1.3398974505837589e-05,1.7953251780808559e-10,0.0843739144712085,-1.2788943826388497,2.758649891376353e-12,5.791622342779594e-12,2
195,1,1,1,kurtosis=HIGH (1.273150 > 0.085746),5.07453661237785e-06,1.3321577163827683e-05,1.7746441813181524e-10,1.4718480086714258,1.2731496252625174,1.5722030463390354e-11,4.201539843437158e-11,1
197,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),-7.372667083333335e-07,2.0293770323059003e-05,4.118371139250703e-10,-0.8021793183165029,-0.5857540253033928,1.1158628515878956e-11,3.1153748620265126e-11,2
198,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),8.13889450699029e-06,2.6347834596640723e-05,6.942083879319377e-10,-0.5199306380923239,-0.7816365767105089,1.7786868785452203e-11,5.051940455832797e-11,2
202,1,1,1,n_peaks=HIGH (3.000000 > 1.000000),7.4849615947802196e-06,1.683545503844099e-05,2.8343254635136816e-10,0.0175520294267232,-1.4645320966901652,2.2845533768197415e-12,4.779038674451918e-12,3
214,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),-1.3118091725000005e-06,2.423576410044753e-05,5.873722615325412e-10,-0.0521393501344321,-1.3220762758443247,2.941218596663443e-11,8.571269151390089e-11,2
238,1,1,1,n_peaks=HIGH (6.000000 > 1.000000),3.35508804477612e-06,1.849022419193452e-05,3.4188839066800047e-10,-0.4583999339906204,-0.6667261958505706,3.202793375702908e-11,7.243442056393251e-11,6
239,1,1,1,n_peaks=HIGH (3.000000 > 1.000000),1.3516306296629211e-05,1.1673229080429956e-05,1.362642771641956e-10,-0.1159155953764605,-1.723559954205966,3.1607714349578378e-12,6.66968590218358e-12,3
241,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),4.915656410820895e-06,2.5452485962864323e-05,6.478290416898054e-10,-0.0780857575966464,-1.1437299666218226,1.2962403033328478e-11,3.661370775744458e-11,2
243,1,1,1,n_peaks=HIGH (4.000000 > 1.000000),-5.433853967891374e-06,1.2783219095889246e-05,1.6341069045350746e-10,-0.3743686032034923,-1.08671722625821,6.185093982936221e-12,1.5943576550825145e-11,4
244,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),1.4931851469962168e-05,1.2652277611299629e-05,1.6008012875339383e-10,-0.2397532075636403,-1.41797791141978,3.5268270812454805e-13,9.096163604678225e-13,2
246,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),-8.350868078544063e-06,1.938425946579406e-05,3.7574951503722657e-10,0.0730974859952828,-1.3818016718146815,6.4925346260344615e-12,1.312791762642635e-11,2
247,1,1,1,n_peaks=HIGH (12.000000 > 1.000000),-1.736462774183515e-05,1.1165674707092763e-05,1.2467229166461112e-10,-0.4723292756804695,-0.9460466355418689,2.4062796960406216e-12,6.062557858701941e-12,12
248,1,1,1,n_peaks=HIGH (4.000000 > 1.000000),6.546988954975766e-06,1.879645066946071e-05,3.5330655776946997e-10,-0.4412526060802827,-1.140642542992618,5.497335181695067e-12,1.2205853402912987e-11,4
249,1,1,1,n_peaks=HIGH (4.000000 > 1.000000),2.1150898966987177e-05,1.62619627606899e-05,2.64451432830065e-10,-0.1827180447938876,-1.1015301780437343,1.552543646932856e-11,4.085163479439615e-11,4
250,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),5.8921637563894525e-06,2.062503482587157e-05,4.253920615684151e-10,0.1801441865242661,-0.6444999253611763,6.28662909196125e-12,1.2809247400003684e-11,2
251,0,1,1,n_peaks=HIGH (4.000000 > 1.000000),-7.645262392781318e-06,2.084001916439111e-05,4.343063987721887e-10,0.1228749386020084,-1.4291959379830623,2.7345814189686043e-12,6.41342949179185e-12,4
252,1,1,1,n_peaks=HIGH (7.000000 > 1.000000),-1.4161443183636364e-05,1.1193836899603948e-05,1.253019845349349e-10,-0.5770658795043755,-0.6812758866147495,1.6467550732406722e-12,4.350491923002146e-12,7
253,1,1,1,n_peaks=HIGH (4.000000 > 1.000000),2.4247871342412445e-06,1.2501194965904093e-05,1.5627987557554582e-10,-0.5659218445023012,-0.4260448385519524,2.4985222007595123e-12,6.632008414694614e-12,4
254,0,1,1,n_peaks=HIGH (4.000000 > 1.000000),1.3264467632495497e-05,1.5713881832066268e-05,2.469260822321423e-10,0.0084900383381465,-1.4931485854769595,1.8051297961997292e-12,5.2327949521014665e-12,4
256,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),-3.6801412312553193e-06,1.950908858412692e-05,3.8060453738331135e-10,0.0125775499999754,-1.4914497083290632,1.9797159875320537e-12,5.813094826283086e-12,2
257,0,1,1,n_peaks=HIGH (6.000000 > 1.000000),-1.1807423165966383e-05,1.3739828588832668e-05,1.8878288965050347e-10,0.0516669481981535,-1.4121929389019672,1.90881395619318e-12,5.676327191505159e-12,6
258,0,1,1,n_peaks=HIGH (6.000000 > 1.000000),-8.423836201914893e-06,1.0749220737798858e-05,1.1554574646992503e-10,-0.2010645789812525,-1.236431833439803,1.818462890686595e-12,5.209261713157652e-12,6
259,0,1,1,n_peaks=HIGH (4.000000 > 1.000000),8.391012426229508e-06,1.5882417443853683e-05,2.522511838608277e-10,-0.2658652456832119,-1.087196595241264,2.35983855020495e-12,6.493981252779842e-12,4
260,0,1,1,n_peaks=HIGH (2.000000 > 1.000000),1.7777364125e-05,1.704826987734686e-05,2.9064350581085227e-10,-0.1403079308522935,-1.367284900211312,1.514048739086934e-12,3.6245505805484318e-12,2
261,1,1,1,n_peaks=HIGH (5.000000 > 1.000000),9.34713759159483e-06,2.1959279357841213e-05,4.82209949915711e-10,-0.1353300765692099,-1.340933720085304,2.8219937429543457e-12,6.9570009910220265e-12,5
262,0,1,1,n_peaks=HIGH (3.000000 > 1.000000),-2.15782434009324e-06,2.1302491760756004e-05,4.537961552170775e-10,0.0438779742369015,-1.3905407972732418,2.16305358021214e-12,5.340142884135775e-12,3
263,1,1,1,n_peaks=HIGH (12.000000 > 1.000000),-1.1451238251552795e-05,1.4246784325942688e-05,2.0297086362992622e-10,-0.2168735105701833,-1.2390920610011091,4.201558212877509e-12,1.0501982295311424e-11,12
264,1,1,1,n_peaks=HIGH (5.000000 > 1.000000),-3.349303167796609e-06,1.1753258547130576e-05,1.381390864756979e-10,-0.3655351928447585,-1.11745986463876,2.1647660138700353e-12,4.6700930012770906e-12,5
265,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),6.877392597991968e-06,1.555998323141852e-05,2.421130781620255e-10,0.0988375715674378,-1.4722646248749596,2.150545372289828e-12,3.945598479297112e-12,2
269,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),-7.375646509772726e-06,1.0508712798418627e-05,1.104330446796475e-10,-0.1752895650172443,-1.3624941972923057,2.911672037252494e-12,5.926026285943069e-12,2
270,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),-4.791181576446281e-06,1.0853836455081388e-05,1.1780576579365372e-10,-0.0550404188388268,-1.5389125788001472,6.153990924285951e-13,1.6034921594191174e-12,2
272,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),1.215984125e-05,1.8668024660538475e-05,3.4849514472647264e-10,0.2733122442101903,-0.600378064555855,4.4830743400500694e-11,1.3385100578170428e-10,2
273,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),8.025414325791854e-06,2.1877443884907757e-05,4.786225509372878e-10,0.0564303268469718,-1.406967217788356,7.602004119978858e-12,1.5472394965885775e-11,2
276,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),-3.9661621471526195e-06,1.228135118307651e-05,1.5083158688205477e-10,-0.1667582550089561,-1.3686545848199745,8.938816803494996e-13,1.7296869493284329e-12,2
279,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),5.702656870454545e-06,2.387010078010765e-05,5.697817112524957e-10,0.0522754471723254,-1.4150433708919878,2.076188082284876e-11,5.602552231802151e-11,2
282,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),-4.01535671822542e-06,1.0328503572796396e-05,1.0667798605326795e-10,0.0853503443228762,-1.3603096927900593,5.601049214338437e-13,1.2550640598661324e-12,2
283,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),-1.2997764143235903e-06,1.012813821466534e-05,1.0257918369536444e-10,-0.2663212781306946,-0.8983877456357119,5.702212266111727e-12,1.551912383060802e-11,2
284,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),4.584135606444444e-06,1.5160000305708267e-05,2.2982560926907476e-10,-0.0032655867998753,-1.4114754258587183,1.7171059641915452e-12,4.476209553190461e-12,2
286,1,1,1,n_peaks=HIGH (3.000000 > 1.000000),4.547663381995135e-06,2.2791007067559248e-05,5.194300031535355e-10,0.1325468431565319,-1.4030188753127373,5.997632983890291e-12,1.1986270415168944e-11,3
288,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),3.134955192743767e-07,1.7459048607688397e-05,3.0481837828562616e-10,0.1339630009029291,-1.1415300029107096,1.7687948272939398e-11,5.2041584651091436e-11,2
289,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),2.36637545260961e-07,1.2274130536181688e-05,1.506542804192277e-10,-0.2247973923356635,-1.2284863782285211,1.989426823930779e-12,4.212032299909524e-12,2
290,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),4.777621143181818e-06,1.5387773802205007e-05,2.367835825878268e-10,-0.0202883469741582,-1.3090296445833978,1.5779017972986626e-12,3.333696637497099e-12,2
291,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),3.7685600110375258e-06,2.2354178219659885e-05,4.997092838763163e-10,0.063716704249958,-1.292495158580652,1.5386754018634403e-11,3.863921474949943e-11,2
292,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),3.894326956018519e-06,2.4339599482296173e-05,5.924161029585921e-10,0.1769751650741307,-1.3571745170058216,2.7408454549722527e-12,5.472835373152135e-12,2
293,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),2.3156192428571427e-06,1.7116722276417505e-05,2.9298218148800724e-10,-0.0494912447544697,-1.3067146590575869,1.2326506633859585e-12,2.543550423704264e-12,2
295,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),-1.220345450669643e-06,9.853301407158657e-06,9.708754862031471e-11,-0.1049344990807841,-1.5077249486254316,8.944096199138253e-13,1.8905677582589186e-12,2
296,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),-1.0136428231578944e-07,1.6435592838028984e-05,2.701287119374696e-10,-0.2079527061976161,-1.1393629841202728,5.2356351811711544e-12,1.3060418767009665e-11,2
297,1,1,1,n_peaks=HIGH (3.000000 > 1.000000),-1.8269767923387108e-06,2.2644685610377047e-05,5.127817863928171e-10,0.1739723529346178,-1.3963101803074935,4.942300184589721e-12,1.0088228480409039e-11,3
298,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),-6.823789934354536e-08,1.791623682037916e-05,3.2099154180390993e-10,0.1755993525079876,-0.6099825903443534,5.217062351749592e-12,1.0479527033893671e-11,2
299,1,1,1,n_peaks=HIGH (3.000000 > 1.000000),8.410616911622717e-06,1.6819730210353863e-05,2.8290332434909044e-10,0.0084621013470693,-1.4575346708180283,2.5322775415357718e-12,5.2495683355623145e-12,3
300,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),2.1439372010199994e-06,1.0114210423987988e-05,1.0229725250070725e-10,0.2590925391163488,-1.249226146118187,1.3076830573515456e-12,2.797619988192444e-12,2
301,1,1,1,n_peaks=HIGH (3.000000 > 1.000000),-2.812743969588552e-06,1.0270292674184098e-05,1.0547891161339955e-10,-0.0611992503276017,-1.3951975068680158,1.1744673229838044e-12,2.551117864311186e-12,3
305,1,1,1,n_peaks=HIGH (2.000000 > 1.000000),1.4230006739130436e-05,2.2028505683707087e-05,4.852550626571153e-10,0.0489697023936481,-1.4081000535126482,1.525744747651592e-12,3.0924229859168676e-12,2
